# Time,Input,Reference,Mix,Output
0.001873564,3.8809603238647825,-0.9420684313318888,-3.6561302043645947,0.9524705967964122
0.0018740480000000001,4.354259299035153,-0.9241270413202597,-4.023888763158584,0.9474942374364572
0.0018745320000000002,4.640244404356242,-0.9038758149813788,-4.194204692700281,0.9423525385063205
0.0018750160000000002,4.676721554942252,-0.8813653698344681,-4.121900422884506,0.9372882855449297
0.0018755000000000002,4.459673532280573,-0.8566519702691818,-3.8203881181854746,0.9325306091411992
0.0018759840000000002,4.044455331063192,-0.8297973869139591,-3.356078465206468,0.9282420000668515
0.0018764680000000003,3.532600639150782,-0.800868742241561,-2.8291494307184215,0.9244846086360663
0.001876952,3.047454241111786,-0.7699383427979545,-2.3463518681542066,0.921213772159276
0.0018774360000000001,2.704575576924846,-0.7370834984734728,-1.9934980281256764,0.9182990603589911
0.0018779200000000002,2.584134361052837,-0.7023863292684921,-1.8150606481964824,0.9155657006504356
0.0018784040000000002,2.712027924602479,-0.6659335600360493,-1.8060304107477072,0.9128441045390375
0.0018788880000000002,3.0543121984246957,-0.6278163037150093,-1.9175469948066566,0.9100137134396918
0.0018793720000000002,3.526277496672006,-0.5881298335950915,-2.073908997327823,0.9070297907289243
0.0018798560000000003,4.013914880550246,-0.5469733451833055,-2.1955044494956164,0.9039272564886999
0.00188034,4.402486699869584,-0.5044497082667736,-2.2208331313975624,0.9008024961008136
