Zeit;Kanal B;A-0,180
(s);(V);(mV)

1,38377497;-11,61417000;-135,92400000
1,38379997;-11,61417000;-135,89320000
1,38382497;-11,61417000;-135,87780000
1,38384997;-11,61417000;-135,86240000
1,38387497;-11,61417000;-135,83170000
1,38389997;-11,61417000;-135,81630000
1,38392497;-11,61417000;-135,80090000
1,38394997;-11,61417000;-135,77020000
1,38397497;-11,61417000;-135,75480000
1,38399997;-11,61417000;-135,73940000
1,38402497;-11,61417000;-135,70860000
1,38404997;-11,61417000;-135,69330000
1,38407497;-11,61417000;-135,64710000
1,38409997;-11,61417000;-135,63180000
1,38412497;-11,61417000;-135,58560000
1,38414997;-11,61417000;-135,57030000
1,38417497;-11,61417000;-135,55490000
1,38419997;-11,61417000;-135,52410000
1,38422497;-11,61417000;-135,49340000
1,38424997;-11,61417000;-135,46260000
1,38427497;-11,61417000;-135,44720000
1,38429997;-11,61417000;-135,43190000
1,38432497;-11,61417000;-135,40110000
1,38434997;-11,61417000;-135,38570000
1,38437497;-11,61417000;-135,37030000
1,38439997;-11,61417000;-135,33960000
1,38442497;-11,61417000;-135,32420000
1,38444997;-11,61417000;-135,30880000
1,38447497;-11,61417000;-135,27800000
1,38449997;-11,61417000;-135,26270000
1,38452497;-11,61417000;-135,23190000
1,38454997;-11,61417000;-135,21650000
1,38457497;-11,61417000;-135,20110000
1,38459997;-11,61417000;-135,17040000
1,38462497;-11,61417000;-135,15500000
1,38464997;-11,61417000;-135,13960000
1,38467497;-11,61417000;-135,10890000
1,38469997;-11,61417000;-135,09350000
1,38472497;-11,61417000;-135,04740000
1,38474997;-11,61417000;-135,03200000
1,38477497;-11,61417000;-135,01660000
1,38479997;-11,61417000;-134,98590000
1,38482497;-11,61417000;-134,97050000
1,38484997;-11,61417000;-134,92430000
1,38487497;-11,61417000;-134,90900000
1,38489997;-11,61417000;-134,86280000
1,38492497;-11,61417000;-134,83210000
1,38494997;-11,61417000;-134,80130000
1,38497497;-11,61417000;-134,78590000
1,38499997;-11,61417000;-134,77060000
1,38502497;-11,61417000;-134,73980000
1,38504997;-11,61417000;-134,72440000
1,38507497;-11,61417000;-134,70900000
1,38509997;-11,61417000;-134,67830000
1,38512497;-11,61417000;-134,66290000
1,38514997;-11,61417000;-134,64750000
1,38517497;-11,61417000;-134,61680000
1,38519997;-11,61417000;-134,60140000
1,38522497;-11,61417000;-134,60140000
1,38524997;-11,61417000;-134,58600000
1,38527497;-11,61417000;-134,55520000
1,38529997;-11,61417000;-134,53990000
1,38532497;-11,61417000;-134,52450000
1,38534997;-11,61417000;-134,49370000
1,38537497;-11,61417000;-134,46300000
1,38539997;-11,61417000;-134,43220000
1,38542497;-11,61417000;-134,40140000
1,38544997;-11,61417000;-134,37070000
1,38547496;-11,61417000;-134,35530000
1,38549996;-11,61417000;-134,33990000
1,38552496;-11,61417000;-134,30920000
1,38554996;-11,61417000;-134,29380000
1,38557496;-11,61417000;-134,27840000
1,38559996;-11,61417000;-134,24770000
1,38562496;-11,61417000;-134,23230000
1,38564996;-11,61417000;-134,21690000
1,38567496;-11,61417000;-134,21690000
1,38569996;-11,61417000;-134,18610000
1,38572496;-11,61417000;-134,17080000
1,38574996;-11,61417000;-134,15540000
1,38577496;-11,61417000;-134,12460000
1,38579996;-11,61417000;-134,09390000
1,38582496;-11,61417000;-134,06310000
1,38584996;-11,61417000;-134,04770000
1,38587496;-11,61417000;-134,03240000
1,38589996;-11,61417000;-134,00160000
1,38592496;-11,61417000;-133,98620000
1,38594996;-11,61417000;-133,97090000
1,38597496;-11,61417000;-133,94010000
1,38599996;-11,61417000;-133,92470000
1,38602496;-11,61417000;-133,90930000
1,38604996;-11,61417000;-133,87860000
1,38607496;-11,61417000;-133,86320000
1,38609996;-11,61417000;-133,84780000
1,38612496;-11,61417000;-133,81700000
1,38614996;-11,61417000;-133,80170000
1,38617496;-11,61417000;-133,80170000
1,38619996;-11,61417000;-133,78630000
1,38622496;-11,61417000;-133,75550000
1,38624996;-11,61417000;-133,74010000
1,38627496;-11,61417000;-133,72480000
1,38629996;-11,61417000;-133,72480000
1,38632496;-11,61417000;-133,69400000
1,38634996;-11,61417000;-133,67860000
1,38637496;-11,61417000;-133,66330000
1,38639996;-11,61417000;-133,66330000
1,38642496;-11,61417000;-133,63250000
1,38644996;-11,61417000;-133,63250000
1,38647496;-11,61417000;-133,61710000
1,38649996;-11,61417000;-133,57100000
1,38652496;-11,61417000;-133,54020000
1,38654996;-11,61417000;-133,50950000
1,38657496;-11,61417000;-133,49410000
1,38659996;-11,61417000;-133,49410000
1,38662496;-11,61417000;-133,47870000
1,38664996;-11,61417000;-133,43260000
1,38667496;-11,61417000;-133,38640000
1,38669996;-11,61417000;-133,35570000
1,38672496;-11,61417000;-133,32490000
1,38674996;-11,61417000;-133,30960000
1,38677496;-11,61417000;-133,26340000
1,38679996;-11,61417000;-133,26340000
1,38682496;-11,61417000;-133,24800000
1,38684996;-11,61479000;-133,23270000
1,38687496;-11,61479000;-133,18650000
1,38689996;-11,61479000;-133,17110000
1,38692496;-11,61479000;-133,12500000
1,38694996;-11,61479000;-133,07890000
1,38697496;-11,61479000;-133,03270000
1,38699996;-11,61479000;-133,01730000
1,38702496;-11,61479000;-132,97120000
1,38704996;-11,61479000;-132,94040000
1,38707496;-11,61479000;-132,94040000
1,38709996;-11,61479000;-132,89430000
1,38712496;-11,61479000;-132,87890000
1,38714996;-11,61479000;-132,84820000
1,38717496;-11,61479000;-132,83280000
1,38719996;-11,61479000;-132,81740000
1,38722496;-11,61479000;-132,78670000
1,38724996;-11,61479000;-132,78670000
1,38727496;-11,61479000;-132,75590000
1,38729996;-11,61479000;-132,75590000
1,38732496;-11,61479000;-132,72510000
1,38734996;-11,61479000;-132,70980000
1,38737496;-11,61479000;-132,69440000
1,38739996;-11,61479000;-132,66360000
1,38742496;-11,61479000;-132,64830000
1,38744996;-11,61479000;-132,60210000
1,38747496;-11,61479000;-132,57140000
1,38749996;-11,61479000;-132,52520000
1,38752496;-11,61479000;-132,47910000
1,38754996;-11,61479000;-132,46370000
1,38757496;-11,61479000;-132,44830000
1,38759996;-11,61479000;-132,41760000
1,38762496;-11,61479000;-132,38680000
1,38764996;-11,61479000;-132,38680000
1,38767496;-11,61479000;-132,38680000
1,38769996;-11,61479000;-132,34070000
1,38772496;-11,61479000;-132,29450000
1,38774996;-11,61479000;-132,29450000
1,38777496;-11,61479000;-132,27910000
1,38779996;-11,61479000;-132,26380000
1,38782496;-11,61479000;-132,21760000
1,38784996;-11,61479000;-132,20230000
1,38787496;-11,61479000;-132,15610000
1,38789996;-11,61479000;-132,15610000
1,38792496;-11,61479000;-132,11000000
1,38794996;-11,61479000;-132,09460000
1,38797496;-11,61479000;-132,07920000
1,38799996;-11,61479000;-132,07920000
1,38802496;-11,61479000;-132,04850000
1,38804996;-11,61479000;-132,03310000
1,38807496;-11,61479000;-131,98700000
1,38809996;-11,61479000;-131,97160000
1,38812496;-11,61479000;-131,95620000
1,38814996;-11,61479000;-131,92540000
1,38817496;-11,61479000;-131,91010000
1,38819996;-11,61479000;-131,89470000
1,38822496;-11,61479000;-131,89470000
1,38824996;-11,61479000;-131,86390000
1,38827496;-11,61479000;-131,83320000
1,38829996;-11,61479000;-131,78700000
1,38832496;-11,61479000;-131,74090000
1,38834996;-11,61479000;-131,72550000
1,38837496;-11,61479000;-131,67940000
1,38839996;-11,61479000;-131,63320000
1,38842496;-11,61479000;-131,60250000
1,38844996;-11,61479000;-131,57170000
1,38847496;-11,61479000;-131,54100000
1,38849996;-11,61479000;-131,51020000
1,38852496;-11,61479000;-131,49480000
1,38854996;-11,61479000;-131,47940000
1,38857496;-11,61479000;-131,44870000
1,38859996;-11,61540000;-131,43330000
1,38862496;-11,61540000;-131,41790000
1,38864996;-11,61540000;-131,38720000
1,38867496;-11,61540000;-131,38720000
1,38869996;-11,61540000;-131,37180000
1,38872496;-11,61540000;-131,35640000
1,38874996;-11,61540000;-131,32570000
1,38877496;-11,61540000;-131,31030000
1,38879996;-11,61540000;-131,29490000
1,38882496;-11,61540000;-131,26410000
1,38884996;-11,61540000;-131,24880000
1,38887496;-11,61540000;-131,23340000
1,38889996;-11,61540000;-131,20260000
1,38892496;-11,61540000;-131,17190000
1,38894996;-11,61540000;-131,12570000
1,38897496;-11,61540000;-131,11040000
1,38899996;-11,61540000;-131,11040000
1,38902496;-11,61540000;-131,06420000
1,38904996;-11,61540000;-131,01810000
1,38907496;-11,61540000;-130,98730000
1,38909996;-11,61540000;-130,95660000
1,38912496;-11,61540000;-130,94120000
1,38914996;-11,61540000;-130,92580000
1,38917496;-11,61540000;-130,89510000
1,38919996;-11,61540000;-130,87970000
1,38922496;-11,61540000;-130,83350000
1,38924996;-11,61540000;-130,81810000
1,38927496;-11,61540000;-130,80280000
1,38929996;-11,61540000;-130,75660000
1,38932496;-11,61540000;-130,74130000
1,38934996;-11,61540000;-130,71050000
1,38937496;-11,61540000;-130,69510000
1,38939996;-11,61540000;-130,67970000
1,38942496;-11,61540000;-130,64900000
1,38944996;-11,61540000;-130,63360000
1,38947496;-11,61540000;-130,61820000
1,38949996;-11,61540000;-130,58750000
1,38952496;-11,61540000;-130,57210000
1,38954996;-11,61540000;-130,55670000
1,38957496;-11,61540000;-130,51060000
1,38959996;-11,61540000;-130,47980000
1,38962496;-11,61540000;-130,46440000
1,38964996;-11,61540000;-130,44910000
1,38967496;-11,61540000;-130,40290000
1,38969996;-11,61540000;-130,38760000
1,38972496;-11,61540000;-130,35680000
1,38974996;-11,61540000;-130,34140000
1,38977496;-11,61540000;-130,32600000
1,38979996;-11,61540000;-130,29530000
1,38982496;-11,61540000;-130,29530000
1,38984996;-11,61540000;-130,27990000
1,38987496;-11,61540000;-130,26450000
1,38989996;-11,61540000;-130,23370000
1,38992496;-11,61540000;-130,21840000
1,38994996;-11,61540000;-130,20300000
1,38997496;-11,61540000;-130,17220000
1,38999996;-11,61540000;-130,15690000
1,39002496;-11,61540000;-130,14150000
1,39004996;-11,61540000;-130,11070000
1,39007496;-11,61540000;-130,08000000
1,39009996;-11,61540000;-130,04920000
1,39012496;-11,61540000;-130,03380000
1,39014996;-11,61540000;-130,01840000
1,39017496;-11,61540000;-129,98770000
1,39019996;-11,61540000;-129,97230000
1,39022496;-11,61540000;-129,95690000
1,39024996;-11,61540000;-129,91080000
1,39027496;-11,61540000;-129,89540000
1,39029996;-11,61540000;-129,86470000
1,39032496;-11,61540000;-129,84930000
1,39034996;-11,61540000;-129,83390000
1,39037496;-11,61540000;-129,80310000
1,39039996;-11,61540000;-129,78780000
1,39042496;-11,61540000;-129,74160000
1,39044996;-11,61540000;-129,72630000
1,39047496;-11,61540000;-129,71090000
1,39049996;-11,61540000;-129,68010000
1,39052496;-11,61540000;-129,66470000
1,39054996;-11,61540000;-129,64940000
1,39057496;-11,61540000;-129,61860000
1,39059996;-11,61540000;-129,60320000
1,39062496;-11,61540000;-129,58780000
1,39064996;-11,61540000;-129,55710000
1,39067496;-11,61540000;-129,54170000
1,39069996;-11,61540000;-129,52630000
1,39072496;-11,61540000;-129,49560000
1,39074996;-11,61540000;-129,48020000
1,39077496;-11,61540000;-129,46480000
1,39079996;-11,61540000;-129,43410000
1,39082496;-11,61540000;-129,41870000
1,39084996;-11,61540000;-129,38790000
1,39087496;-11,61540000;-129,37250000
1,39089996;-11,61540000;-129,32640000
1,39092496;-11,61540000;-129,31100000
1,39094996;-11,61540000;-129,29560000
1,39097496;-11,61540000;-129,24950000
1,39099996;-11,61540000;-129,23410000
1,39102496;-11,61540000;-129,20340000
1,39104996;-11,61540000;-129,18800000
1,39107496;-11,61540000;-129,17260000
1,39109996;-11,61540000;-129,14190000
1,39112496;-11,61540000;-129,14190000
1,39114996;-11,61540000;-129,12650000
1,39117496;-11,61540000;-129,08040000
1,39119996;-11,61540000;-129,06500000
1,39122496;-11,61540000;-129,04960000
1,39124996;-11,61540000;-129,04960000
1,39127496;-11,61540000;-129,01880000
1,39129996;-11,61540000;-129,01880000
1,39132496;-11,61540000;-129,01880000
1,39134996;-11,61540000;-129,00340000
1,39137496;-11,61540000;-128,98810000
1,39139996;-11,61540000;-128,94190000
1,39142496;-11,61540000;-128,92660000
1,39144996;-11,61540000;-128,89580000
1,39147496;-11,61540000;-128,88040000
1,39149996;-11,61540000;-128,86500000
1,39152496;-11,61540000;-128,83430000
1,39154996;-11,61540000;-128,81890000
1,39157496;-11,61540000;-128,80350000
1,39159996;-11,61540000;-128,77280000
1,39162496;-11,61540000;-128,75740000
1,39164996;-11,61540000;-128,71120000
1,39167496;-11,61540000;-128,69590000
1,39169996;-11,61540000;-128,68050000
1,39172496;-11,61540000;-128,64970000
1,39174996;-11,61540000;-128,63440000
1,39177496;-11,61540000;-128,63440000
1,39179996;-11,61540000;-128,61900000
1,39182496;-11,61540000;-128,61900000
1,39184996;-11,61540000;-128,57280000
1,39187496;-11,61540000;-128,52670000
1,39189996;-11,61540000;-128,51130000
1,39192496;-11,61540000;-128,49590000
1,39194996;-11,61540000;-128,44980000
1,39197496;-11,61540000;-128,43440000
1,39199996;-11,61540000;-128,40370000
1,39202496;-11,61540000;-128,38830000
1,39204996;-11,61540000;-128,37290000
1,39207496;-11,61540000;-128,32680000
1,39209996;-11,61540000;-128,31140000
1,39212496;-11,61540000;-128,26530000
1,39214996;-11,61540000;-128,23450000
1,39217496;-11,61540000;-128,20370000
1,39219996;-11,61540000;-128,20370000
1,39222496;-11,61540000;-128,17300000
1,39224996;-11,61540000;-128,15760000
1,39227496;-11,61540000;-128,14220000
1,39229996;-11,61540000;-128,11150000
1,39232496;-11,61540000;-128,11150000
1,39234996;-11,61540000;-128,08070000
1,39237496;-11,61540000;-128,03460000
1,39239996;-11,61540000;-127,98840000
1,39242496;-11,61540000;-127,95770000
1,39244996;-11,61540000;-127,92690000
1,39247496;-11,61540000;-127,89610000
1,39249996;-11,61540000;-127,86540000
1,39252496;-11,61540000;-127,85000000
1,39254996;-11,61540000;-127,83460000
1,39257496;-11,61540000;-127,77310000
1,39259996;-11,61540000;-127,74240000
1,39262496;-11,61540000;-127,71160000
1,39264996;-11,61540000;-127,68090000
1,39267496;-11,61540000;-127,65010000
1,39269996;-11,61540000;-127,61930000
1,39272496;-11,61540000;-127,58860000
1,39274996;-11,61540000;-127,55780000
1,39277496;-11,61540000;-127,52710000
1,39279996;-11,61540000;-127,48090000
1,39282496;-11,61540000;-127,43480000
1,39284996;-11,61540000;-127,41940000
1,39287496;-11,61540000;-127,37330000
1,39289996;-11,61540000;-127,35790000
1,39292496;-11,61540000;-127,34250000
1,39294996;-11,61540000;-127,29640000
1,39297496;-11,61540000;-127,25020000
1,39299996;-11,61540000;-127,21950000
1,39302496;-11,61540000;-127,17340000
1,39304996;-11,61540000;-127,17340000
1,39307496;-11,61540000;-127,17340000
1,39309996;-11,61540000;-127,15800000
1,39312496;-11,61540000;-127,12720000
1,39314996;-11,61540000;-127,09650000
1,39317496;-11,61540000;-127,06570000
1,39319996;-11,61540000;-127,03490000
1,39322496;-11,61540000;-127,00420000
1,39324996;-11,61479000;-126,97340000
1,39327496;-11,61479000;-126,94270000
1,39329996;-11,61479000;-126,92730000
1,39332496;-11,61479000;-126,91190000
1,39334996;-11,61479000;-126,88110000
1,39337496;-11,61479000;-126,86580000
1,39339996;-11,61479000;-126,85040000
1,39342496;-11,61479000;-126,81960000
1,39344996;-11,61479000;-126,80430000
1,39347496;-11,61479000;-126,75810000
1,39349996;-11,61479000;-126,74270000
1,39352496;-11,61479000;-126,69660000
1,39354996;-11,61479000;-126,68120000
1,39357496;-11,61479000;-126,65050000
1,39359996;-11,61479000;-126,63510000
1,39362496;-11,61479000;-126,58900000
1,39364996;-11,61479000;-126,55820000
1,39367496;-11,61479000;-126,52740000
1,39369996;-11,61479000;-126,49670000
1,39372496;-11,61479000;-126,46590000
1,39374996;-11,61479000;-126,43520000
1,39377496;-11,61479000;-126,40440000
1,39379996;-11,61479000;-126,38900000
1,39382496;-11,61479000;-126,37360000
1,39384996;-11,61479000;-126,37360000
1,39387496;-11,61479000;-126,34290000
1,39389996;-11,61479000;-126,32750000
1,39392496;-11,61479000;-126,31210000
1,39394996;-11,61479000;-126,28140000
1,39397496;-11,61479000;-126,25060000
1,39399996;-11,61479000;-126,21990000
1,39402496;-11,61479000;-126,20450000
1,39404996;-11,61479000;-126,15830000
1,39407496;-11,61479000;-126,14300000
1,39409996;-11,61479000;-126,12760000
1,39412496;-11,61479000;-126,09680000
1,39414996;-11,61479000;-126,08140000
1,39417496;-11,61479000;-126,06610000
1,39419996;-11,61479000;-126,03530000
1,39422496;-11,61479000;-126,01990000
1,39424996;-11,61479000;-126,00460000
1,39427496;-11,61479000;-125,97380000
1,39429996;-11,61479000;-125,94300000
1,39432496;-11,61479000;-125,91230000
1,39434996;-11,61479000;-125,89690000
1,39437496;-11,61479000;-125,88150000
1,39439996;-11,61479000;-125,83540000
1,39442496;-11,61479000;-125,82000000
1,39444996;-11,61479000;-125,78920000
1,39447496;-11,61479000;-125,77390000
1,39449996;-11,61479000;-125,75850000
1,39452496;-11,61479000;-125,72770000
1,39454996;-11,61479000;-125,71240000
1,39457496;-11,61479000;-125,71240000
1,39459996;-11,61479000;-125,69700000
1,39462496;-11,61479000;-125,65080000
1,39464996;-11,61479000;-125,63550000
1,39467496;-11,61479000;-125,63550000
1,39469996;-11,61479000;-125,60470000
1,39472496;-11,61479000;-125,60470000
1,39474996;-11,61479000;-125,58930000
1,39477496;-11,61479000;-125,57390000
1,39479996;-11,61479000;-125,54320000
1,39482496;-11,61479000;-125,52780000
1,39484996;-11,61479000;-125,51240000
1,39487496;-11,61479000;-125,48170000
1,39489996;-11,61479000;-125,46630000
1,39492496;-11,61479000;-125,45090000
1,39494996;-11,61479000;-125,42010000
1,39497496;-11,61479000;-125,40480000
1,39499996;-11,61417000;-125,38940000
1,39502496;-11,61417000;-125,35860000
1,39504996;-11,61417000;-125,34330000
1,39507496;-11,61417000;-125,32790000
1,39509996;-11,61417000;-125,28170000
1,39512496;-11,61417000;-125,26640000
1,39514996;-11,61417000;-125,23560000
