# f,H_in,H_out,G_ideal,G_theo,phi_ideal,phi_theo
9.747626722828346828e+03,5.060350654728630326e-01,6.612916417555256797e-03,-3.807842077577780060e+01,-3.767575157101901340e+01,8.928515339190686007e+01,7.047758719786331483e+01
9.752117153748809869e+03,5.060351695611525757e-01,6.615905237555988819e-03,-3.807410908440257913e+01,-3.767182850904670488e+01,8.928479843423308182e+01,7.048465898124682383e+01
9.756609653272267678e+03,5.060352737574266291e-01,6.618895878609690718e-03,-3.806979709503106335e+01,-3.766790483188376015e+01,8.928444327573578221e+01,7.049172746690668134e+01
9.761104222351674252e+03,5.060353780618088715e-01,6.621888342007058344e-03,-3.806548480736731932e+01,-3.766398053947654745e+01,8.928408791626642937e+01,7.049879265504779369e+01
9.765600861940391042e+03,5.060354824744226487e-01,6.624882629040131955e-03,-3.806117222111512177e+01,-3.766005563177102289e+01,8.928373235567634936e+01,7.050585454587543666e+01
9.770099572992256071e+03,5.060355869953919727e-01,6.627878741002333519e-03,-3.805685933597789727e+01,-3.765613010871266653e+01,8.928337659381671187e+01,7.051291313959517026e+01
9.774600356461509364e+03,5.060356916248409664e-01,6.630876679188459771e-03,-3.805254615165879528e+01,-3.765220397024656762e+01,8.928302063053845927e+01,7.051996843641296664e+01
9.779103213302869335e+03,5.060357963628937528e-01,6.633876444894666602e-03,-3.804823266786060287e+01,-3.764827721631731805e+01,8.928266446569246284e+01,7.052702043653516739e+01
9.783608144471454580e+03,5.060359012096750098e-01,6.636878039418495079e-03,-3.804391888428584423e+01,-3.764434984686912600e+01,8.928230809912936650e+01,7.053406914016838414e+01
9.788115150922852990e+03,5.060360061653086383e-01,6.639881464058855834e-03,-3.803960480063669536e+01,-3.764042186184571648e+01,8.928195153069974310e+01,7.054111454751964061e+01
9.792624233613096294e+03,5.060361112299198716e-01,6.642886720116051615e-03,-3.803529041661500543e+01,-3.763649326119037397e+01,8.928159476025392394e+01,7.054815665879627318e+01
9.797135393498618214e+03,5.060362164036331656e-01,6.645893808891743457e-03,-3.803097573192234648e+01,-3.763256404484597795e+01,8.928123778764209817e+01,7.055519547420598769e+01
9.801648631536334506e+03,5.060363216865736424e-01,6.648902731688987114e-03,-3.802666074625994241e+01,-3.762863421275493891e+01,8.928088061271435549e+01,7.056223099395681686e+01
9.806163948683592025e+03,5.060364270788666463e-01,6.651913489812235659e-03,-3.802234545932868315e+01,-3.762470376485920553e+01,8.928052323532054402e+01,7.056926321825714865e+01
9.810681345898152358e+03,5.060365325806374104e-01,6.654926084567302190e-03,-3.801802987082919572e+01,-3.762077270110033567e+01,8.928016565531039817e+01,7.057629214731566947e+01
9.815200824138250027e+03,5.060366381920115009e-01,6.657940517261405795e-03,-3.801371398046175187e+01,-3.761684102141939690e+01,8.927980787253349604e+01,7.058331778134144940e+01
9.819722384362559751e+03,5.060367439131144840e-01,6.660956789203155946e-03,-3.800939778792628942e+01,-3.761290872575702338e+01,8.927944988683924521e+01,7.059034012054388540e+01
9.824246027530165520e+03,5.060368497440721480e-01,6.663974901702538617e-03,-3.800508129292247617e+01,-3.760897581405344425e+01,8.927909169807688272e+01,7.059735916513267284e+01
9.828771754600626082e+03,5.060369556850109474e-01,6.666994856070952713e-03,-3.800076449514961041e+01,-3.760504228624837708e+01,8.927873330609551772e+01,7.060437491531789078e+01
9.833299566533940379e+03,5.060370617360564482e-01,6.670016653621192726e-03,-3.799644739430669205e+01,-3.760110814228114151e+01,8.927837471074406039e+01,7.061138737130994514e+01
9.837829464290520264e+03,5.060371678973353271e-01,6.673040295667428783e-03,-3.799212999009241543e+01,-3.759717338209060955e+01,8.927801591187129304e+01,7.061839653331954025e+01
9.842361448831263260e+03,5.060372741689742604e-01,6.676065783525268228e-03,-3.798781228220511963e+01,-3.759323800561518425e+01,8.927765690932581322e+01,7.062540240155772153e+01
9.846895521117461612e+03,5.060373805510995915e-01,6.679093118511677564e-03,-3.798349427034287373e+01,-3.758930201279285654e+01,8.927729770295607636e+01,7.063240497623584702e+01
9.851431682110900510e+03,5.060374870438382189e-01,6.682122301945070050e-03,-3.797917595420334891e+01,-3.758536540356112710e+01,8.927693829261036740e+01,7.063940425756567265e+01
9.855969932773758046e+03,5.060375936473173741e-01,6.685153335145229379e-03,-3.797485733348398185e+01,-3.758142817785710577e+01,8.927657867813680070e+01,7.064640024575915334e+01
9.860510274068692524e+03,5.060377003616641778e-01,6.688186219433367788e-03,-3.797053840788182555e+01,-3.757749033561739793e+01,8.927621885938336277e+01,7.065339294102869871e+01
9.865052706958804265e+03,5.060378071870057504e-01,6.691220956132116517e-03,-3.796621917709362037e+01,-3.757355187677818265e+01,8.927585883619784113e+01,7.066038234358696002e+01
9.869597232407606498e+03,5.060379141234702116e-01,6.694257546565487646e-03,-3.796189964081581536e+01,-3.756961280127522684e+01,8.927549860842785279e+01,7.066736845364691533e+01
9.874143851379085390e+03,5.060380211711844600e-01,6.697295992058933944e-03,-3.795757979874450427e+01,-3.756567310904379298e+01,8.927513817592091527e+01,7.067435127142186957e+01
9.878692564837672762e+03,5.060381283302768374e-01,6.700336293939328051e-03,-3.795325965057546114e+01,-3.756173280001872428e+01,8.927477753852431874e+01,7.068133079712548295e+01
9.883243373748215163e+03,5.060382356008753524e-01,6.703378453534935590e-03,-3.794893919600414023e+01,-3.755779187413441633e+01,8.927441669608521124e+01,7.068830703097165724e+01
9.887796279076032079e+03,5.060383429831082358e-01,6.706422472175465471e-03,-3.794461843472567608e+01,-3.755385033132480999e+01,8.927405564845062713e+01,7.069527997317467793e+01
9.892351281786886830e+03,5.060384504771038294e-01,6.709468351192046480e-03,-3.794029736643487638e+01,-3.754990817152338423e+01,8.927369439546733076e+01,7.070224962394910051e+01
9.896908382846961103e+03,5.060385580829904750e-01,6.712516091917210791e-03,-3.793597599082622196e+01,-3.754596539466319882e+01,8.927333293698201544e+01,7.070921598350977888e+01
9.901467583222907706e+03,5.060386658008972915e-01,6.715565695684944277e-03,-3.793165430759386680e+01,-3.754202200067683037e+01,8.927297127284117551e+01,7.071617905207193644e+01
9.906028883881828733e+03,5.060387736309528428e-01,6.718617163830657886e-03,-3.792733231643163094e+01,-3.753807798949642205e+01,8.927260940289116320e+01,7.072313882985105238e+01
9.910592285791239192e+03,5.060388815732862478e-01,6.721670497691175500e-03,-3.792301001703303598e+01,-3.753413336105366938e+01,8.927224732697810339e+01,7.073009531706291853e+01
9.915157789919139759e+03,5.060389896280268474e-01,6.724725698604769493e-03,-3.791868740909122693e+01,-3.753018811527979182e+01,8.927188504494806409e+01,7.073704851392363935e+01
9.919725397233938565e+03,5.060390977953042047e-01,6.727782767911141652e-03,-3.791436449229908590e+01,-3.752624225210558961e+01,8.927152255664685754e+01,7.074399842064963195e+01
9.924295108704527593e+03,5.060392060752473276e-01,6.730841706951434453e-03,-3.791004126634911131e+01,-3.752229577146138695e+01,8.927115986192013963e+01,7.075094503745764030e+01
9.928866925300206276e+03,5.060393144679866673e-01,6.733902517068219781e-03,-3.790571773093351027e+01,-3.751834867327707457e+01,8.927079696061345260e+01,7.075788836456459308e+01
9.933440847990752445e+03,5.060394229736517868e-01,6.736965199605522356e-03,-3.790139388574413459e+01,-3.751440095748206716e+01,8.927043385257213970e+01,7.076482840218785952e+01
9.938016877746389582e+03,5.060395315923728043e-01,6.740029755908812786e-03,-3.789706973047250926e+01,-3.751045262400533176e+01,8.927007053764135946e+01,7.077176515054503625e+01
9.942595015537754080e+03,5.060396403242799490e-01,6.743096187324990227e-03,-3.789274526480988214e+01,-3.750650367277540198e+01,8.926970701566617095e+01,7.077869860985401829e+01
9.947175262335966181e+03,5.060397491695036720e-01,6.746164495202411869e-03,-3.788842048844708188e+01,-3.750255410372033538e+01,8.926934328649139161e+01,7.078562878033298489e+01
9.951757619112589964e+03,5.060398581281748687e-01,6.749234680890896405e-03,-3.788409540107467421e+01,-3.749860391676773475e+01,8.926897934996172523e+01,7.079255566220045637e+01
9.956342086839606054e+03,5.060399672004239902e-01,6.752306745741678065e-03,-3.787977000238288383e+01,-3.749465311184476946e+01,8.926861520592166244e+01,7.079947925567519462e+01
9.960928666489475290e+03,5.060400763863822649e-01,6.755380691107489011e-03,-3.787544429206158725e+01,-3.749070168887812571e+01,8.926825085421555173e+01,7.080639956097627419e+01
9.965517359035104164e+03,5.060401856861806991e-01,6.758456518342491684e-03,-3.787111826980033413e+01,-3.748674964779404206e+01,8.926788629468761371e+01,7.081331657832305382e+01
9.970108165449819353e+03,5.060402950999507432e-01,6.761534228802303093e-03,-3.786679193528836151e+01,-3.748279698851831654e+01,8.926752152718187006e+01,7.082023030793514806e+01
9.974701086707424111e+03,5.060404046278236256e-01,6.764613823844013892e-03,-3.786246528821453694e+01,-3.747884371097627820e+01,8.926715655154211504e+01,7.082714075003252674e+01
9.979296123782174618e+03,5.060405142699313519e-01,6.767695304826181445e-03,-3.785813832826743663e+01,-3.747488981509278005e+01,8.926679136761205768e+01,7.083404790483538704e+01
9.983893277648738149e+03,5.060406240264057054e-01,6.770778673108801202e-03,-3.785381105513528155e+01,-3.747093530079227008e+01,8.926642597523523648e+01,7.084095177256419618e+01
9.988492549282278560e+03,5.060407338973784697e-01,6.773863930053361342e-03,-3.784948346850595868e+01,-3.746698016799867048e+01,8.926606037425494833e+01,7.084785235343979082e+01
9.993093939658365343e+03,5.060408438829822053e-01,6.776951077022802007e-03,-3.784515556806703529e+01,-3.746302441663551264e+01,8.926569456451440487e+01,7.085474964768314976e+01
9.997697449753055480e+03,5.060409539833490289e-01,6.780040115381549132e-03,-3.784082735350572335e+01,-3.745906804662580925e+01,8.926532854585661880e+01,7.086164365551566391e+01
1.000230308054283159e+04,5.060410641986116120e-01,6.783131046495486684e-03,-3.783649882450892221e+01,-3.745511105789215378e+01,8.926496231812441806e+01,7.086853437715889470e+01
1.000691083300460923e+04,5.060411745289026264e-01,6.786223871731968810e-03,-3.783216998076320436e+01,-3.745115345035669208e+01,8.926459588116046007e+01,7.087542181283473042e+01
1.001152070811581871e+04,5.060412849743550767e-01,6.789318592459864070e-03,-3.782784082195475150e+01,-3.744719522394103706e+01,8.926422923480726013e+01,7.088230596276537199e+01
1.001613270685427960e+04,5.060413955351018567e-01,6.792415210049476508e-03,-3.782351134776946822e+01,-3.744323637856641085e+01,8.926386237890716302e+01,7.088918682717319086e+01
1.002074683019825898e+04,5.060415062112767481e-01,6.795513725872598561e-03,-3.781918155789292513e+01,-3.743927691415358794e+01,8.926349531330230036e+01,7.089606440628087114e+01
1.002536307912654047e+04,5.060416170030125338e-01,6.798614141302545752e-03,-3.781485145201028786e+01,-3.743531683062278859e+01,8.926312803783469008e+01,7.090293870031145218e+01
1.002998145461829336e+04,5.060417279104433286e-01,6.801716457714069956e-03,-3.781052102980645913e+01,-3.743135612789387068e+01,8.926276055234615114e+01,7.090980970948812967e+01
1.003460195765313983e+04,5.060418389337028033e-01,6.804820676483424452e-03,-3.780619029096599348e+01,-3.742739480588619472e+01,8.926239285667831780e+01,7.091667743403434088e+01
1.003922458921121324e+04,5.060419500729248510e-01,6.807926798988377798e-03,-3.780185923517304758e+01,-3.742343286451862383e+01,8.926202495067268217e+01,7.092354187417392097e+01
1.004384935027303982e+04,5.060420613282436975e-01,6.811034826608165262e-03,-3.779752786211151516e+01,-3.741947030370960903e+01,8.926165683417052321e+01,7.093040303013086145e+01
1.004847624181959509e+04,5.060421726997935687e-01,6.814144760723507034e-03,-3.779319617146492760e+01,-3.741550712337713946e+01,8.926128850701303463e+01,7.093726090212942381e+01
1.005310526483236754e+04,5.060422841877093569e-01,6.817256602716662874e-03,-3.778886416291643968e+01,-3.741154332343867850e+01,8.926091996904114012e+01,7.094411549039421061e+01
1.005773642029324037e+04,5.060423957921255100e-01,6.820370353971348838e-03,-3.778453183614891486e+01,-3.740757890381128448e+01,8.926055122009566389e+01,7.095096679514998073e+01
1.006236970918454244e+04,5.060425075131770312e-01,6.823486015872783257e-03,-3.778019919084488265e+01,-3.740361386441156810e+01,8.926018226001721700e+01,7.095781481662177725e+01
1.006700513248912102e+04,5.060426193509989234e-01,6.826603589807731833e-03,-3.777586622668646044e+01,-3.739964820515558586e+01,8.925981308864622576e+01,7.096465955503494172e+01
1.007164269119021628e+04,5.060427313057264120e-01,6.829723077164421771e-03,-3.777153294335550981e+01,-3.739568192595901053e+01,8.925944370582300280e+01,7.097150101061504301e+01
1.007628238627151768e+04,5.060428433774948331e-01,6.832844479332574744e-03,-3.776719934053351579e+01,-3.739171502673705305e+01,8.925907411138763337e+01,7.097833918358783478e+01
1.008092421871722945e+04,5.060429555664403001e-01,6.835967797703490154e-03,-3.776286541790159390e+01,-3.738774750740438435e+01,8.925870430518004639e+01,7.098517407417945435e+01
1.008556818951195055e+04,5.060430678726980380e-01,6.839093033669917630e-03,-3.775853117514057544e+01,-3.738377936787527034e+01,8.925833428704001449e+01,7.099200568261619537e+01
1.009021429964073286e+04,5.060431802964041603e-01,6.842220188626122086e-03,-3.775419661193091514e+01,-3.737981060806352218e+01,8.925796405680711132e+01,7.099883400912459308e+01
1.009486255008913940e+04,5.060432928376951134e-01,6.845349263967939225e-03,-3.774986172795271955e+01,-3.737584122788241103e+01,8.925759361432075423e+01,7.100565905393149535e+01
1.009951294184313156e+04,5.060434054967072326e-01,6.848480261092664521e-03,-3.774552652288576127e+01,-3.737187122724481014e+01,8.925722295942014739e+01,7.101248081726393480e+01
1.010416547588912181e+04,5.060435182735767423e-01,6.851613181399125209e-03,-3.774119099640949315e+01,-3.736790060606311670e+01,8.925685209194443814e+01,7.101929929934917141e+01
1.010882015321403742e+04,5.060436311684406441e-01,6.854748026287708906e-03,-3.773685514820297726e+01,-3.736392936424921629e+01,8.925648101173243276e+01,7.102611450041482044e+01
1.011347697480520219e+04,5.060437441814354953e-01,6.857884797160288155e-03,-3.773251897794497012e+01,-3.735995750171456109e+01,8.925610971862286647e+01,7.103292642068859664e+01
1.011813594165039285e+04,5.060438573126988526e-01,6.861023495420264656e-03,-3.772818248531388718e+01,-3.735598501837014851e+01,8.925573821245428974e+01,7.103973506039849894e+01
1.012279705473790091e+04,5.060439705623674955e-01,6.864164122472604830e-03,-3.772384566998775313e+01,-3.735201191412645016e+01,8.925536649306506831e+01,7.104654041977282475e+01
1.012746031505641440e+04,5.060440839305792027e-01,6.867306679723772164e-03,-3.771950853164427997e+01,-3.734803818889351845e+01,8.925499456029338319e+01,7.105334249904005617e+01
1.013212572359507794e+04,5.060441974174718638e-01,6.870451168581760172e-03,-3.771517106996085289e+01,-3.734406384258094391e+01,8.925462241397723062e+01,7.106014129842886007e+01
1.013679328134354910e+04,5.060443110231828134e-01,6.873597590456137496e-03,-3.771083328461446627e+01,-3.734008887509777708e+01,8.925425005395447897e+01,7.106693681816827279e+01
1.014146298929188197e+04,5.060444247478501634e-01,6.876745946757976784e-03,-3.770649517528179473e+01,-3.733611328635267768e+01,8.925387748006275501e+01,7.107372905848738753e+01
1.014613484843060724e+04,5.060445385916125804e-01,6.879896238899904128e-03,-3.770215674163915764e+01,-3.733213707625377253e+01,8.925350469213955762e+01,7.108051801961566696e+01
1.015080885975069395e+04,5.060446525546077323e-01,6.883048468296065238e-03,-3.769781798336256173e+01,-3.732816024470879057e+01,8.925313169002220093e+01,7.108730370178270164e+01
1.015548502424362414e+04,5.060447666369746189e-01,6.886202636362208709e-03,-3.769347890012758739e+01,-3.732418279162487806e+01,8.925275847354777170e+01,7.109408610521840899e+01
1.016016334290127634e+04,5.060448808388522401e-01,6.889358744515568060e-03,-3.768913949160954502e+01,-3.732020471690881180e+01,8.925238504255329985e+01,7.110086523015284854e+01
1.016484381671601295e+04,5.060449951603791519e-01,6.892516794174964080e-03,-3.768479975748333999e+01,-3.731622602046684278e+01,8.925201139687547425e+01,7.110764107681634982e+01
1.016952644668062203e+04,5.060451096016945760e-01,6.895676786760736310e-03,-3.768045969742359347e+01,-3.731224670220478146e+01,8.925163753635095532e+01,7.111441364543938448e+01
