# frequency,input_amplitude,output_amplitude
1.491000000000000000e+04,1.567991242191497310e-05,1.815814385048747877e-05
1.491500000000000000e+04,1.566998685849971246e-05,1.815228221435081807e-05
1.492000000000000000e+04,1.566007156624816263e-05,1.814642489711240680e-05
1.492500000000000000e+04,1.565016653092598915e-05,1.814057189413335381e-05
1.493000000000000000e+04,1.564027173904611001e-05,1.813472320079964026e-05
1.493500000000000000e+04,1.563038717468142249e-05,1.812887881244667264e-05
1.494000000000000000e+04,1.562051282501461050e-05,1.812303872449233476e-05
1.494500000000000000e+04,1.561064867651742961e-05,1.811720293233627207e-05
1.495000000000000000e+04,1.560079471335050263e-05,1.811137143133702865e-05
1.495500000000000000e+04,1.559095092339297782e-05,1.810554421694346935e-05
1.496000000000000000e+04,1.558111729148964342e-05,1.809972128454097901e-05
1.496500000000000000e+04,1.557129380435111153e-05,1.809390262955988603e-05
1.497000000000000000e+04,1.556148044803242804e-05,1.808808824742768633e-05
1.497500000000000000e+04,1.555167720738686167e-05,1.808227813354842318e-05
1.498000000000000000e+04,1.554188406993816938e-05,1.807647228339262179e-05
1.498500000000000000e+04,1.553210102105754330e-05,1.807067069238422054e-05
1.499000000000000000e+04,1.552232804712848835e-05,1.806487335598546740e-05
1.499500000000000000e+04,1.551256513424546790e-05,1.805908026964773787e-05
1.500000000000000000e+04,1.550281226772023271e-05,1.805329142881537704e-05
1.500500000000000000e+04,1.549306943643873134e-05,1.804750682902451790e-05
1.501000000000000000e+04,1.548333662412434817e-05,1.804172646569166186e-05
1.501500000000000000e+04,1.547361381708238666e-05,1.803595033430168966e-05
1.502000000000000000e+04,1.546390100382269580e-05,1.803017843040006856e-05
1.502500000000000000e+04,1.545419816817700226e-05,1.802441074942256493e-05
1.503000000000000000e+04,1.544450529811403313e-05,1.801864728691088521e-05
1.503500000000000000e+04,1.543482237932056130e-05,1.801288803836127391e-05
1.504000000000000000e+04,1.542514939848670742e-05,1.800713299929707043e-05
1.504500000000000000e+04,1.541548634107265631e-05,1.800138216522078732e-05
1.505000000000000000e+04,1.540583319467207223e-05,1.799563553168527120e-05
1.505500000000000000e+04,1.539618994554721243e-05,1.798989309422521172e-05
1.506000000000000000e+04,1.538655657881627043e-05,1.798415484834991123e-05
1.506500000000000000e+04,1.537693308304487744e-05,1.797842078965895566e-05
1.507000000000000000e+04,1.536731944341416156e-05,1.797269091367274688e-05
1.507500000000000000e+04,1.535771564760156539e-05,1.796696521598401661e-05
1.508000000000000000e+04,1.534812168049376805e-05,1.796124369211585015e-05
1.508500000000000000e+04,1.533853753057864988e-05,1.795552633769162824e-05
1.509000000000000000e+04,1.532896318269906451e-05,1.794981314825036040e-05
1.509500000000000000e+04,1.531939862491201002e-05,1.794410411940997250e-05
1.510000000000000000e+04,1.530984384305344889e-05,1.793839924674602520e-05
1.510500000000000000e+04,1.530029882371098033e-05,1.793269852585744034e-05
1.511000000000000000e+04,1.529076355428022553e-05,1.792700195236708030e-05
1.511500000000000000e+04,1.528123802124834590e-05,1.792130952187688574e-05
1.512000000000000000e+04,1.527172221086441886e-05,1.791562122999979182e-05
1.512500000000000000e+04,1.526221611045454452e-05,1.790993707237161373e-05
1.513000000000000000e+04,1.525271970737710850e-05,1.790425704463492941e-05
1.513500000000000000e+04,1.524323298666248059e-05,1.789858114238931458e-05
1.514000000000000000e+04,1.523375593735550427e-05,1.789290936132672920e-05
1.514500000000000000e+04,1.522428854473637320e-05,1.788724169706389295e-05
1.515000000000000000e+04,1.521483079607990645e-05,1.788157814526425125e-05
1.515500000000000000e+04,1.520538267790965736e-05,1.787591870158040074e-05
1.516000000000000000e+04,1.519594417903464864e-05,1.787026336172862134e-05
1.516500000000000000e+04,1.518651528347959668e-05,1.786461212131151103e-05
1.517000000000000000e+04,1.517709598003193330e-05,1.785896497605458580e-05
1.517500000000000000e+04,1.516768625587589588e-05,1.785332192165088640e-05
1.518000000000000000e+04,1.515828609887628223e-05,1.784768295381189857e-05
1.518500000000000000e+04,1.514889549268740459e-05,1.784204806816003746e-05
1.519000000000000000e+04,1.513951442774843279e-05,1.783641726047575083e-05
1.519500000000000000e+04,1.513014288949639374e-05,1.783079052643723943e-05
1.520000000000000000e+04,1.512078086550026070e-05,1.782516786177292288e-05
1.520500000000000000e+04,1.511142834268316465e-05,1.781954926219864066e-05
1.521000000000000000e+04,1.510208530931589985e-05,1.781393472347596188e-05
1.521500000000000000e+04,1.509275175003320733e-05,1.780832424127813045e-05
1.522000000000000000e+04,1.508342765446145934e-05,1.780271781140579755e-05
1.522500000000000000e+04,1.507411300854814888e-05,1.779711542957741833e-05
1.523000000000000000e+04,1.506480780054473587e-05,1.779151709157432147e-05
1.523500000000000000e+04,1.505551201722822452e-05,1.778592279313995296e-05
1.524000000000000000e+04,1.504622564494149776e-05,1.778033253002509408e-05
1.524500000000000000e+04,1.503694867288344386e-05,1.777474629804389437e-05
1.525000000000000000e+04,1.502768108616889532e-05,1.776916409292279817e-05
1.525500000000000000e+04,1.501842287477328331e-05,1.776358591050990408e-05
1.526000000000000000e+04,1.500917402370769572e-05,1.775801174654010304e-05
1.526500000000000000e+04,1.499993452131558364e-05,1.775244159683454109e-05
1.527000000000000000e+04,1.499070435514194930e-05,1.774687545719403543e-05
1.527500000000000000e+04,1.498148351307366588e-05,1.774131332344132790e-05
1.528000000000000000e+04,1.497227198128423853e-05,1.773575519136337149e-05
1.528500000000000000e+04,1.496306974742767921e-05,1.773020105678055325e-05
1.529000000000000000e+04,1.495387680000196660e-05,1.772465091554291321e-05
1.529500000000000000e+04,1.494469312603991906e-05,1.771910476347753676e-05
1.530000000000000000e+04,1.493551871397239128e-05,1.771356259643419625e-05
1.530500000000000000e+04,1.492635354909092040e-05,1.770802441021200805e-05
1.531000000000000000e+04,1.491719762074168866e-05,1.770249020069907106e-05
1.531500000000000000e+04,1.490805091615616055e-05,1.769695996374376847e-05
1.532000000000000000e+04,1.489891342384621627e-05,1.769143369522731111e-05
1.532500000000000000e+04,1.488978512972763761e-05,1.768591139097711303e-05
1.533000000000000000e+04,1.488066602147844315e-05,1.768039304687187444e-05
1.533500000000000000e+04,1.487155608909433015e-05,1.767487865883810209e-05
1.534000000000000000e+04,1.486245531813100499e-05,1.766936822271440103e-05
1.534500000000000000e+04,1.485336369705133346e-05,1.766386173440764718e-05
1.535000000000000000e+04,1.484428121380521985e-05,1.765835918981999340e-05
1.535500000000000000e+04,1.483520785552575597e-05,1.765286058484179168e-05
1.536000000000000000e+04,1.482614361087970876e-05,1.764736591539484942e-05
1.536500000000000000e+04,1.481708846686962190e-05,1.764187517738337609e-05
1.537000000000000000e+04,1.480804241202538012e-05,1.763638836673467463e-05
1.537500000000000000e+04,1.479900543373125605e-05,1.763090547937264633e-05
1.538000000000000000e+04,1.478997751944074188e-05,1.762542651121387749e-05
1.538500000000000000e+04,1.478095865832666099e-05,1.761995145822735186e-05
1.539000000000000000e+04,1.477194883605840005e-05,1.761448031629998925e-05
1.539500000000000000e+04,1.476294804360452618e-05,1.760901308145613889e-05
1.540000000000000000e+04,1.475395626734069568e-05,1.760354974960801300e-05
1.540500000000000000e+04,1.474497349491054608e-05,1.759809031671194743e-05
1.541000000000000000e+04,1.473599971439799584e-05,1.759263477873600098e-05
1.541500000000000000e+04,1.472703491382780329e-05,1.758718313165150878e-05
1.542000000000000000e+04,1.471807908220012243e-05,1.758173537145406496e-05
1.542500000000000000e+04,1.470913220740065586e-05,1.757629149412567727e-05
1.543000000000000000e+04,1.470019427569355986e-05,1.757085149561342179e-05
1.543500000000000000e+04,1.469126527762390540e-05,1.756541537196653358e-05
1.544000000000000000e+04,1.468234519995018226e-05,1.755998311915257337e-05
1.544500000000000000e+04,1.467343402944124961e-05,1.755455473314807707e-05
1.545000000000000000e+04,1.466453175759607472e-05,1.754913021003765521e-05
1.545500000000000000e+04,1.465563837029485723e-05,1.754370954578899727e-05
1.546000000000000000e+04,1.464675385570094020e-05,1.753829273641848360e-05
1.546500000000000000e+04,1.463787820409521179e-05,1.753287977800335891e-05
1.547000000000000000e+04,1.462901140111770390e-05,1.752747066651702510e-05
1.547500000000000000e+04,1.462015343598589720e-05,1.752206539802169375e-05
1.548000000000000000e+04,1.461130429770927490e-05,1.751666396857461623e-05
1.548500000000000000e+04,1.460246397338870260e-05,1.751126637420335371e-05
1.549000000000000000e+04,1.459363245173902312e-05,1.750587261096923008e-05
1.549500000000000000e+04,1.458480972201652985e-05,1.750048267495236661e-05
1.550000000000000000e+04,1.457599577142730852e-05,1.749509656219972489e-05
1.550500000000000000e+04,1.456719058917980530e-05,1.748971426879425867e-05
1.551000000000000000e+04,1.455839416351822611e-05,1.748433579081272140e-05
1.551500000000000000e+04,1.454960648185688109e-05,1.747896112431748390e-05
1.552000000000000000e+04,1.454082753321611072e-05,1.747359026540637382e-05
1.552500000000000000e+04,1.453205730674837911e-05,1.746822321019291939e-05
1.553000000000000000e+04,1.452329578992079025e-05,1.746285995475013695e-05
1.553500000000000000e+04,1.451454297166854260e-05,1.745750049519423475e-05
1.554000000000000000e+04,1.450579884089552317e-05,1.745214482764661165e-05
1.554500000000000000e+04,1.449706338508450607e-05,1.744679294819313856e-05
1.555000000000000000e+04,1.448833659358244603e-05,1.744144485297769462e-05
1.555500000000000000e+04,1.447961845571559626e-05,1.743610053814056412e-05
1.556000000000000000e+04,1.447090895845125204e-05,1.743075999977863281e-05
1.556500000000000000e+04,1.446220809094545533e-05,1.742542323404237310e-05
1.557000000000000000e+04,1.445351584198311382e-05,1.742009023707551165e-05
1.557500000000000000e+04,1.444483220058386667e-05,1.741476100503483635e-05
1.558000000000000000e+04,1.443615715397571065e-05,1.740943553404042810e-05
1.558500000000000000e+04,1.442749069277088982e-05,1.740411382029806380e-05
1.559000000000000000e+04,1.441883280489162744e-05,1.739879585994799386e-05
1.559500000000000000e+04,1.441018347803511386e-05,1.739348164914140900e-05
1.560000000000000000e+04,1.440154270222150186e-05,1.738817118408006441e-05
1.560500000000000000e+04,1.439291046589850379e-05,1.738286446093325019e-05
1.561000000000000000e+04,1.438428675795249172e-05,1.737756147589357696e-05
1.561500000000000000e+04,1.437567156656947025e-05,1.737226222513542720e-05
1.562000000000000000e+04,1.436706488128809118e-05,1.736696670486942960e-05
1.562500000000000000e+04,1.435846669018887979e-05,1.736167491128116442e-05
1.563000000000000000e+04,1.434987698309571099e-05,1.735638684059939363e-05
1.563500000000000000e+04,1.434129574801820830e-05,1.735110248901459333e-05
1.564000000000000000e+04,1.433272297423893499e-05,1.734582185275224919e-05
1.564500000000000000e+04,1.432415865010657341e-05,1.734054492802127213e-05
1.565000000000000000e+04,1.431560276534974961e-05,1.733527171107003464e-05
1.565500000000000000e+04,1.430705530779677464e-05,1.733000219810156584e-05
1.566000000000000000e+04,1.429851626748971233e-05,1.732473638538129407e-05
1.566500000000000000e+04,1.428998563346240826e-05,1.731947426914876576e-05
1.567000000000000000e+04,1.428146339446914991e-05,1.731421584565048991e-05
1.567500000000000000e+04,1.427294953902089587e-05,1.730896111112487453e-05
1.568000000000000000e+04,1.426444405572548668e-05,1.730371006182342613e-05
1.568500000000000000e+04,1.425594693535703102e-05,1.729846269404689433e-05
1.569000000000000000e+04,1.424745816552301165e-05,1.729321900402913008e-05
1.569500000000000000e+04,1.423897773617965747e-05,1.728797898806506899e-05
1.570000000000000000e+04,1.423050563541555242e-05,1.728274264241117439e-05
1.570500000000000000e+04,1.422204185326709537e-05,1.727750996337198383e-05
1.571000000000000000e+04,1.421358637916544458e-05,1.727228094724099296e-05
1.571500000000000000e+04,1.420513920024646505e-05,1.726705559026801761e-05
1.572000000000000000e+04,1.419670030878927357e-05,1.726183388882057053e-05
1.572500000000000000e+04,1.418826969128315933e-05,1.725661583914571301e-05
1.573000000000000000e+04,1.417984733832602949e-05,1.725140143757940753e-05
1.573500000000000000e+04,1.417143323877954649e-05,1.724619068043225300e-05
1.574000000000000000e+04,1.416302738136373022e-05,1.724098356400716745e-05
1.574500000000000000e+04,1.415462975660411567e-05,1.723578008465823308e-05
1.575000000000000000e+04,1.414624035232398420e-05,1.723058023868744636e-05
1.575500000000000000e+04,1.413785915856697173e-05,1.722538402243979573e-05
1.576000000000000000e+04,1.412948616492845758e-05,1.722019143225970045e-05
1.576500000000000000e+04,1.412112135979507285e-05,1.721500246447743771e-05
1.577000000000000000e+04,1.411276473367876274e-05,1.720981711546754048e-05
1.577500000000000000e+04,1.410441627482273196e-05,1.720463538155197146e-05
1.578000000000000000e+04,1.409607597394941509e-05,1.719945725912710354e-05
1.578500000000000000e+04,1.408774381981400253e-05,1.719428274454047303e-05
1.579000000000000000e+04,1.407941980044015312e-05,1.718911183413154912e-05
1.579500000000000000e+04,1.407110390748447885e-05,1.718394452432270861e-05
1.580000000000000000e+04,1.406279612937612678e-05,1.717878081147221803e-05
1.580500000000000000e+04,1.405449645533312644e-05,1.717362069195780197e-05
1.581000000000000000e+04,1.404620487576815754e-05,1.716846416218953828e-05
1.581500000000000000e+04,1.403792137918107917e-05,1.716331121853960519e-05
1.582000000000000000e+04,1.402964595519358795e-05,1.715816185740798053e-05
1.582500000000000000e+04,1.402137859459597088e-05,1.715301607522799491e-05
1.583000000000000000e+04,1.401311928457327507e-05,1.714787386835493670e-05
1.583500000000000000e+04,1.400486801683901448e-05,1.714273523325142353e-05
1.584000000000000000e+04,1.399662478077125363e-05,1.713760016632929846e-05
1.584500000000000000e+04,1.398838956411728317e-05,1.713246866397260835e-05
1.585000000000000000e+04,1.398016235894518335e-05,1.712734072266405903e-05
1.585500000000000000e+04,1.397194315386287432e-05,1.712221633881498876e-05
1.586000000000000000e+04,1.396373193766590590e-05,1.711709550884103531e-05
1.586500000000000000e+04,1.395552870155080379e-05,1.711197822922256673e-05
1.587000000000000000e+04,1.394733343456085801e-05,1.710686449638822783e-05
1.587500000000000000e+04,1.393914612521141308e-05,1.710175430677156268e-05
1.588000000000000000e+04,1.393096676534046631e-05,1.709664765687005954e-05
1.588500000000000000e+04,1.392279534361920784e-05,1.709154454312633589e-05
1.589000000000000000e+04,1.391463184895917000e-05,1.708644496198659046e-05
1.589500000000000000e+04,1.390647627295236496e-05,1.708134890996515054e-05
1.590000000000000000e+04,1.389832860427278144e-05,1.707625638351110154e-05
1.590500000000000000e+04,1.389018883242153246e-05,1.707116737910185027e-05
1.591000000000000000e+04,1.388205694874899538e-05,1.706608189325676896e-05
1.591500000000000000e+04,1.387393294189216563e-05,1.706099992243928159e-05
1.592000000000000000e+04,1.386581680120595325e-05,1.705592146313442167e-05
1.592500000000000000e+04,1.385770851741594546e-05,1.705084651186269642e-05
1.593000000000000000e+04,1.384960808095349907e-05,1.704577506513899217e-05
1.593500000000000000e+04,1.384151548014739960e-05,1.704070711943997713e-05
1.594000000000000000e+04,1.383343070550659545e-05,1.703564267129303305e-05
1.594500000000000000e+04,1.382535374797416819e-05,1.703058171723902646e-05
1.595000000000000000e+04,1.381728459681861358e-05,1.702552425378812739e-05
1.595500000000000000e+04,1.380922324128398875e-05,1.702047027745250829e-05
1.596000000000000000e+04,1.380116967288022329e-05,1.701541978479852120e-05
1.596500000000000000e+04,1.379312388044690087e-05,1.701037277234330555e-05
