# Time,Input,Output
0.0006569999999999999,-1.0,-0.026843033722728234
0.000658,-1.0,-0.02885368861173086
0.000659,-1.0,-0.03086018925509505
0.00066,-1.0,-0.03286254423597295
0.000661,-1.0,-0.03486076211978292
0.0006619999999999999,-1.0,-0.03685485145424618
0.000663,-1.0,-0.03884482076942336
0.000664,-1.0,-0.040830678577750995
0.000665,-1.0,-0.04281243337407795
0.0006659999999999999,-1.0,-0.04479009363570176
0.000667,-1.0,-0.046763667822404854
0.000668,-1.0,-0.04873316437649079
0.000669,-1.0,-0.05069859172282035
0.00067,-1.0,-0.05265995826884758
0.0006709999999999999,-1.0,-0.05461727240465575
0.000672,-1.0,-0.05657054250299323
0.000673,-1.0,-0.05851977691930936
0.000674,-1.0,-0.06046498399179012
0.0006749999999999999,-1.0,-0.062406172041393856
0.000676,-1.0,-0.06434334937188685
0.000677,-1.0,-0.06627652426987882
0.000678,-1.0,-0.0682057050048584
0.0006789999999999999,-1.0,-0.07013089982922852
0.0006799999999999999,-1.0,-0.07205211697834168
0.000681,-1.0,-0.07396936467053519
0.000682,-1.0,-0.07588265110716633
0.000683,-1.0,-0.07779198447264737
0.0006839999999999999,-1.0,-0.07969737293448073
0.000685,-1.0,-0.0815988246432938
0.000686,-1.0,-0.08349634773287376
0.000687,-1.0,-0.08538995032020252
0.0006879999999999999,-1.0,-0.08727964050549136
0.0006889999999999999,-1.0,-0.08916542637221556
0.00069,-1.0,-0.09104731598714899
0.000691,-1.0,-0.09292531740039867
0.000692,-1.0,-0.09479943864543916
0.0006929999999999999,-1.0,-0.09666968773914691
0.000694,-1.0,-0.09853607268183462
0.000695,-1.0,-0.10039860145728538
0.000696,-1.0,-0.10225728203278686
0.0006969999999999999,-1.0,-0.1041121223591654
0.0006979999999999999,-1.0,-0.10596313037082
0.000699,-1.0,-0.10781031398575633
0.0007,-1.0,-0.10965368110562046
0.000701,-1.0,-0.11149323961573282
0.0007019999999999999,-1.0,-0.11332899738512178
0.000703,-1.0,-0.11516096226655748
0.000704,-1.0,-0.11698914209658526
0.000705,-1.0,-0.11881354469555924
0.0007059999999999999,-1.0,-0.12063417786767586
0.000707,-1.0,-0.1224510494010071
0.000708,-1.0,-0.12426416706753393
0.000709,-1.0,-0.12607353862317952
0.00071,-1.0,-0.12787917180784236
0.0007109999999999999,-1.0,-0.12968107434542944
0.000712,-1.0,-0.1314792539438893
0.000713,-1.0,-0.13327371829524487
0.000714,-1.0,-0.13506447507562658
0.0007149999999999999,-1.0,-0.13685153194530503
0.000716,-1.0,-0.1386348965487238
0.000717,-1.0,-0.1404145765145322
0.000718,-1.0,-0.14219057945561786
0.000719,-1.0,-0.1439629129691393
0.0007199999999999999,-1.0,-0.14573158463655841
0.000721,-1.0,-0.14749660202367296
0.000722,-1.0,-0.14925797268064883
0.000723,-1.0,-0.15101570414205243
0.0007239999999999999,-1.0,-0.15276980392688289
0.000725,-1.0,-0.1545202795386042
0.000726,-1.0,-0.1562671384651773
0.000727,-1.0,-0.15801038817909221
0.0007279999999999999,-1.0,-0.15975003613739985
0.0007289999999999999,-1.0,-0.16148608978174406
0.00073,-1.0,-0.16321855653839334
0.000731,-1.0,-0.16494744381827267
0.000732,-1.0,-0.16667275901699524
0.0007329999999999999,-1.0,-0.168394509514894
0.000734,-1.0,-0.17011270267705328
0.000735,-1.0,-0.17182734585334034
0.000736,-1.0,-0.1735384463784367
0.0007369999999999999,-1.0,-0.17524601157186967
0.0007379999999999999,-1.0,-0.17695004873804349
0.000739,-1.0,-0.17865056516627065
0.00074,-1.0,-0.18034756813080313
0.000741,-1.0,-0.18204106489086344
0.0007419999999999999,-1.0,-0.18373106269067568
0.000743,-1.0,-0.18541756875949658
0.000744,-1.0,-0.18710059031164636
0.000745,-1.0,-0.18878013454653964
0.0007459999999999999,-1.0,-0.19045620864871618
0.0007469999999999999,-1.0,-0.19212881978787172
0.000748,-1.0,-0.1937979751188885
